id, name, url, price, promo, price_on_promo, brand
"537537154","Йогурт термостатный Простоквашино натуральный 4%, 160г","https://online.metro-cc.ru/products/prostokvashino-termostatnyj-4-160g","47.99","False","","ПРОСТОКВАШИНО"
"574349","Творог Эконива мягкий натуральный 5.9%, 125г","https://online.metro-cc.ru/products/myagkij-ekoniva-naturalnyj-59-125g-bzmzh","48.9","True","56.9","ЭКОНИВА"
"596562","Творожок Эконива персик, абрикос 5%, 125г","https://online.metro-cc.ru/products/125-tvorozhok-5-ekoniva-persik-abrikos-bzmzh","48.9","True","56.9","ЭКОНИВА"
"537537149","Йогурт термостатный Простоквашино натуральный 1.5%, 160г","https://online.metro-cc.ru/products/prostokvashino-termostatnyj-1-5-160g","49.49","False","","ПРОСТОКВАШИНО"
"596254238","Йогурт термостатный Актибио клубника 1.7%, 160г","https://online.metro-cc.ru/products/160g-yogurt-termostatnyy-17-aktibio-klubnika-bzmzh","49.9","True","54.9","АКТИБИО"
"596256913","Йогурт Актибио груша-киви-виноград-спирулина 2.2%, 140г","https://online.metro-cc.ru/products/140g-yogurt-22-aktibio-grusha-kivi-vinog-spir-bzmzh","49.9","True","62.9","АКТИБИО"
"596254228","Йогурт Актибио ананас-маракуйя-шпинат-чиа 2.2%, 140г","https://online.metro-cc.ru/products/140g-yogurt-22-aktibio-anan-mar-shpin-chia-bzmzh","49.9","True","62.9","АКТИБИО"
"542016184","Йогурт Простоквашино с гранолой, курагой и печеным яблоком 2.9%, 132г","https://online.metro-cc.ru/products/prostokvashino-s-granoloj-kuragoj-pechenym-yablokom-2-9-132g","49.9","True","53.9","ПРОСТОКВАШИНО"
"593581444","Творожок Савушкин продукт клубника 3.5%, 120г","https://online.metro-cc.ru/products/120g-tvorozhok-35-savushkin-produkt-klubnika-bzmzh","49.9","True","56.9","САВУШКИН ПРОДУКТ"
"265234105","Йогурт Эконива питьевой натуральный без сахара 2.8%, 300г","https://online.metro-cc.ru/products/300g-yogurt-28-ekoniva-pitev-naturaln-bsah-bzmzh","49.9","True","63.9","ЭКОНИВА"
"463943","Йогурт Epica гранат малина 4.8%, 130г","https://online.metro-cc.ru/products/art_600446","49.9","True","54.9","EPICA"
"437389","Йогурт Epica натуральный ананас 4.8%, 130г","https://online.metro-cc.ru/products/epica-ananas-130-g-bzmzh","49.9","True","54.9","EPICA"
"437255","Йогурт Epica натуральный вишня черешня 4.8%, 130г","https://online.metro-cc.ru/products/epica-vishnya-chereshnya-130-g-bzmzh","49.9","True","54.9","EPICA"
"604964","Йогурт питьевой Epica натуральный 2.9%, 260г","https://online.metro-cc.ru/products/260g-pityevoj-29-epica-natural-bzmzh","49.9","True","65.9","EPICA"
"642249","Продукт Nemoloko yo'gurt овсяный вишня, 130г","https://online.metro-cc.ru/products/produkt-yogurt-ovsyanyj-vishnya-130g","49.9","True","58.91","NEMOLOKO"
"490021","Йогурт Epica натуральный персик маракуйя 4.8%, 130г","https://online.metro-cc.ru/products/epica-naturalnyj-persik-marakujya-bzmzh","49.9","True","54.9","EPICA"
"163461","Творожок Даниссимо с черникой 5.5%, 130г","https://online.metro-cc.ru/products/art_227298","49.9","True","55.9","ДАНИССИМО"
"212203","Творожок Даниссимо натуральный с хрустящими шариками 7.2%, 130г","https://online.metro-cc.ru/products/danissimo-tvorozhnyj-s-hrustyaschimi-shokoladnymi-sharikami-130g","49.9","True","55.9","ДАНИССИМО"
"116955","Творожок Даниссимо с киви 5.5%, 130г","https://online.metro-cc.ru/products/danissimo-tvorozhnyj-s-sochnym-kivi-130g","49.9","True","55.9","ДАНИССИМО"
"557627","Творожок Даниссимо с манго и маракуйей 5.6%, 130г","https://online.metro-cc.ru/products/tvorozhnyj-danissimo-s-tropicheskim-mango-marakujej-56-130-g","49.9","True","55.9","ДАНИССИМО"
"580672","Творожок Даниссимо с вишней и маскарпоне 5.6%, 130г","https://online.metro-cc.ru/products/desert-danissimo-tvorozhnyj-s-vishnej-maskarpone-130-g","49.9","True","55.9","ДАНИССИМО"
"542016014","Йогурт Простоквашино с гранолой, изюмом и клюквой 2.9%, 133г","https://online.metro-cc.ru/products/prostokvashino-s-granoloj-izyumom-klyukvoj-2-9-133g","49.9","True","53.9","ПРОСТОКВАШИНО"
"583644","Йогурт Epica киви фейхоа 4.8%, 130г","https://online.metro-cc.ru/products/jogurt-epica-s-kivi-fejhoa-48-130-g","49.9","True","54.9","EPICA"
"596254233","Йогурт Актибио персик-манго-гуава-лен 2.2%, 140г","https://online.metro-cc.ru/products/140g-yogurt-22-aktibio-persik-mango-guava-len-bzmzh","49.9","True","62.9","АКТИБИО"
"642179","Продукт Nemoloko yo'gurt овсяный манго-маракуйя, 130г","https://online.metro-cc.ru/products/produkt-yogurt-ovsyanyj-mango-marakujya-130g","49.9","True","58.91","NEMOLOKO"
"641984","Десерт Nemoloko овсяный со злаковыми шоколадными шариками, 130г","https://online.metro-cc.ru/products/desert-ovsyanyj-so-zlakovymi-shokoladnymi-sharikami-130g","49.9","True","65.9","NEMOLOKO"
"454873301","Творог Простоквашино мягкий 0.1%, 170г","https://online.metro-cc.ru/products/170g-tvorog-myagkiy-01-prostokvashino-bzmzh","49.9","True","56.9","ПРОСТОКВАШИНО"
"596256918","Йогурт Актибио клубника-голубика-асаи-семена чиа 2.2%, 140г","https://online.metro-cc.ru/products/140g-yogurt-22-aktibio-klub-golub-asai-chia-bzmzh","49.9","True","62.9","АКТИБИО"
"596254243","Йогурт термостатный Актибио персик 1.7%, 160г","https://online.metro-cc.ru/products/160g-yogurt-termostatnyy-17-aktibio-persik-bzmzh","49.9","True","54.9","АКТИБИО"
"596256798","Йогурт термостатный Актибио натуральный 3.5%, 160г","https://online.metro-cc.ru/products/160g-yogurt-termostatnyy-35-aktibio-naturalnyy-bzmzh","49.9","True","54.9","АКТИБИО"
"641529","Продукт Nemoloko yo'gurt соевый клубника, 130г","https://online.metro-cc.ru/products/produkt-yogurt-soevyj-klubnika-130g","49.9","True","58.91","NEMOLOKO"
"593775599","Творожок Савушкин продукт груша-банан 3.5%, 120г","https://online.metro-cc.ru/products/120g-tvorozhok-35-savushkin-produkt-grushabanan-bzmzh","49.9","True","55.9","САВУШКИН ПРОДУКТ"
"510860","Творожок Даниссимо со вкусом мороженого с грецким орехом и кленовым сиропом 5.9%, 130г","https://online.metro-cc.ru/products/danissimo-tvorozhnyj-morozhenoe-greckij-oreh-klenovyj-sirop-130g","49.9","True","55.9","ДАНИССИМО"
"627976","Творожок Даниссимо банан в карамели и кофе 5.8%, 130г","https://online.metro-cc.ru/products/130g-58-danissimo-tvor-banan-v-karam-kofe-bzmzh","49.9","True","55.9","ДАНИССИМО"
"569427","Творожок Даниссимо с клубникой 5.6%, 130г","https://online.metro-cc.ru/products/s-klubnikoj-tvorozhnyj-danissimo-130-g","49.9","True","55.9","ДАНИССИМО"
"612033","Творожок Даниссимо с апельсином и крошкой из темного шоколада 5.8%, 130г","https://online.metro-cc.ru/products/130g-tvorozh-58-danissimo-apel-shok-kroshk-bzmzh","49.9","True","55.9","ДАНИССИМО"
"408470","Творожок Даниссимо со вкусом фисташкового мороженого 6.5%, 130г","https://online.metro-cc.ru/products/danissimo-tvorozhnyj-fistashkovoe-morozhenoe-130g","49.9","True","55.9","ДАНИССИМО"
"245241","Творог Lactica мягкий 0%, 120г","https://online.metro-cc.ru/products/lactica-myagkij-0-120g","50.9","False","","LACTICA"
"574432","Молоко Parmalat низколактозное ультрапастеризованное 1.8%, 200мл","https://online.metro-cc.ru/products/art_75980","50.9","False","","PARMALAT"
"550937","Сырок творожный Советские традиции глазированный с какао 26%, 45г","https://online.metro-cc.ru/products/sovetskie-tradicii-s-kakao-26-45-g","50.9","False","","СОВЕТСКИЕ ТРАДИЦИИ"
"554502","Сырок Советские традиции ваниль глазированный 26%, 45г","https://online.metro-cc.ru/products/26-vanil-sovetskie-tradicii-45g-bzmzh","50.9","False","","СОВЕТСКИЕ ТРАДИЦИИ"
"445821","Йогурт Савушкин продукт Teos греческий черника 2%, 140г","https://online.metro-cc.ru/products/jogurt-grecheskij-savushkin-produkt-chernika-2-140g","50.9","False","","САВУШКИН ПРОДУКТ"
"442997","Йогурт Савушкин продукт Teos греческий вишня 2%, 140г","https://online.metro-cc.ru/products/grecheskij-savushkin-produkt-vishnya-2-140g-bzmzh","50.9","False","","САВУШКИН ПРОДУКТ"
"444417","Йогурт Савушкин продукт Teos греческий клубника 2%, 140г","https://online.metro-cc.ru/products/jogurt-grecheskij-savushkin-produkt-klubnika-2-140g-bzmzh","50.9","False","","САВУШКИН ПРОДУКТ"
"554514","Сырок Советские традиции сгущенка глазированный 26%, 45г","https://online.metro-cc.ru/products/26-sguschenka-sovetskie-tradicii-45g-bzmzh","50.9","False","","СОВЕТСКИЕ ТРАДИЦИИ"
"554672","Сырок Советские традиции карамель глазированный 26%, 45г","https://online.metro-cc.ru/products/26-karamel-sovetskie-tradicii-45g-bzmzh","50.9","False","","СОВЕТСКИЕ ТРАДИЦИИ"
"574154","Йогурт питьевой Эконива Fit Line персик 2.5%, 300г","https://online.metro-cc.ru/products/pityevoj-ekoniva-fit-line-persik-25-bez-zamenitelya-molochnogo-zhira-300-g","50.9","True","58.91","ЭКОНИВА"
"215331","Ацидобифилин Пискаревское сладкий, 500г","https://online.metro-cc.ru/products/acidobifilin-piskarevskoe-500g-bzmzh","50.9","False","","ПИСКАРЕВСКОЕ"
