id, name, url, price, promo, price_not_promo, brand
"454872931","Вино Paco&Lola №12 Albarino белое полусухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-pako-end-lola-12-albarino-bl-psh","1999","True","2449","PACO&LOLA"
"515591","Вино El Vinculo Crianza Dehesa La Granja DO красное сухое, 0.75л","https://online.metro-cc.ru/products/dehesa-la-granja-krasnoe-suhoe-075-l","1999","True","2499","EL VINCULO CRIANZA"
"530876505","Виски Nirasaki купажированный, 0.7л","https://online.metro-cc.ru/products/07l-viski-nirasaki-kupazhirovannyy","1999","True","2399","NIRASAKI"
"162601","Ликер Jagermeister 1л","https://online.metro-cc.ru/products/jagermeister-1l","1999","True","2869","JAGERMEISTER"
"609371","Напиток спиртной Jim Beam Apple, 0.7л","https://online.metro-cc.ru/products/07-l-napitok-spirtnoj-32-5-dzhim-bim-yabloko","1999","True","2369","JIM BEAM"
"23244763","Коньяк выдержанный Шаумян 10 лет в подарочной упаковке, 0.5л","https://online.metro-cc.ru/products/05l-konyak-shahumyan-10-let-pu","1999","False","","ШАУМЯН"
"515514","Вино Alejandro Fernandez El Vinculo Crianza красное сухое, 0.75л","https://online.metro-cc.ru/products/el-crianza-krasnoe-suhoe-075-l-640947","1999","True","2599","EL VINCULO CRIANZA"
"637400","Вино Vermentino di Sardegna Marco Zanatta белое сухое, 0.75л","https://online.metro-cc.ru/products/075-l-verment-di-sard-mark-zan-bl-sh","2019","False","","MARCO ZANATTA"
"554847","Вино Cincinnato Polluce Nero Buono красное сухое, 0.75л","https://online.metro-cc.ru/products/polluce-hero-buono-krasnoe-suhoe-075-l","2039","False","","CINCINNATO"
"650326","Виски Samuel Gelston's 0.7л","https://online.metro-cc.ru/products/irlandskij-odnosolodovyj-samuel-gelstons-07-l","2049","True","2859","SAMUEL GELSTON'S"
"134525","Вино Beronia Reserva красное сухое, 0.75л","https://online.metro-cc.ru/products/vino-beronia-reserva-krasnoe-suhoe-075-l","2069.1","True","2299","BERONIA"
"217776513","Виски Glen Silvers blended в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/07l-viski-glen-silvers-blended-pu","2079","True","3059","GLEN SILVERS"
"552900","Вино Domaine De La Paillardiere Brouilly красное сухое, 0.75л","https://online.metro-cc.ru/products/domaine-de-la-paillardiere-brouilly-krasnoe-suhoe-075-l","2099","False","","DOMAINE DE LA PAILLARDIERE"
"595561511","Водка Montblanc 1л","https://online.metro-cc.ru/products/1l-vodka-montblanc","2099","False","","MONTBLANC"
"10518632","Вино Alte Rocche Bianche Barbaresco красное сухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-barbaresko-alte-rokhe-byanhe-kr-sh","2099","False","","ALTE ROCCHE BIANCHE"
"534334","Вино Schuchmann Khvanchkara красное полусладкое, 0.75л","https://online.metro-cc.ru/products/art_649214","2099","False","","SCHUCHMANN"
"153736","Пиво Liebenweiss пшеничное светлое нефильтрованное, 5л","https://online.metro-cc.ru/products/leibenweiss-pshenichnoe-keg-5l","2099","False","","LIEBENWEISS"
"114518","Вино Colterenzio Pfefferer белое полусухое, 0.75л","https://online.metro-cc.ru/products/colterenzio-pfefferer-beloe-polusuhoe-12-075-l-480768","2099","False","","PFEFFERER"
"595693937","Виски Old Hunters Selection 7 лет в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/viski-old-hunters-selection-7-let-v-podarochnoy-upakovke-0-7l","2099","True","2699","OLD HUNTERS"
"595692327","Виски Fitzwilliam купажированный, 0.7л","https://online.metro-cc.ru/products/07l-viski-fitzwilliam-kupazhirovannyy","2099","True","2849","FITZWILLIAM"
"653211","Коньяк Kvint 10 лет в подарочной упаковке, 0.5л","https://online.metro-cc.ru/products/kvint-10-let-vyderzhki-05-l","2099","False","","KVINT"
"107652","Коньяк Ной Классик 7 лет в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/noj-klassik-7-let-v-p-u-07-l","2099","True","2799","НОЙ"
"626257","Вино Chateau Mukhrani Kindzmarauli красное полусладкое, 0.75л","https://online.metro-cc.ru/products/075-l-shato-muhrani-kinzdmarauli-kr-psl","2099","False","","CHATEAU MUKHRANI"
"595562661","Вино Michele Chiarlo Gavi Palas белое сухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-gavi-palas-mikele-kyarlo-bl-sh-223657","2099","False","","MICHELE CHIARLO"
"264789109","Ликер Monin Triple Sec Curacao, 0.7л","https://online.metro-cc.ru/products/07l-liker-monin-triple-sec-curasao-205512","2129","False","","MONIN"
"536724","Ром Barcelo Dorado, 1л","https://online.metro-cc.ru/products/ron-barcelo-dorado-anejado-1l","2149","False","","BARCELO"
"536810","Ром Barcelo Blanco Anejado, 1л","https://online.metro-cc.ru/products/ron-barcelo-blanco-anejado-1l","2149","False","","BARCELO"
"567150","Вино Mar De Frades белое сухое, 0.75л","https://online.metro-cc.ru/products/mar-de-frades-beloe-suhoe-075-l-78651","2159.1","True","2399","MAR DE FRADES"
"393226","Вино Luigi Bosca Chardonnay белое сухое, 0.75л","https://online.metro-cc.ru/products/luigi-bosca-chardonnay-beloe-suhoe-075-l","2159.1","True","2399","LUIGI BOSCA"
"11683634","Виски Kinahans The Kasc Project L.L. Blended Irish в подарочной упаковке, 0.7л","https://online.metro-cc.ru/products/viski-kinahan039s-ll-kupazhirovannyy-v-podarochnoy-upakovke-07l-134882","2179","True","2699","KINAHANS"
"487237","Вино Maison Riviere Chateau Moulin du Peyrat красное сухое, 0.75л","https://online.metro-cc.ru/products/shateau-moulin-du-peyrat-medoc-krasnoe-suhoe-075-l","2189","False","","MAISON RIVIERE"
"493860","Вино Alte Rocche Bianche Barolo красное сухое, 0.75л","https://online.metro-cc.ru/products/alte-rocche-bianche-barolo-krasnoe-suhoe-075-l","2199","False","","ALTE ROCCHE BIANCHE"
"178981","Вино Erste & Neue Kellerei Mezzan Gewurztraminer белое сухое, 0.75л","https://online.metro-cc.ru/products/gevyurctraminer-doc-alto-adidzhe-075-l","2199","True","2999","ERSTE & NEUE"
"550291941","Вино Шато Пино Шары колдуна Тройничок белое сухое, 0.75л","https://online.metro-cc.ru/products/vino-shato-pino-shary-kolduna-troynichok-beloe-suhoe-075l","2199","False","","ШАТО ПИНО"
"583943","Водка Montblanc в тубусе, 1л","https://online.metro-cc.ru/products/vodka-montblanc-tubus-1l","2199","False","","MONTBLANC"
"49188072","Вино Pfefferer Pink розовое сухое, 0.75л","https://online.metro-cc.ru/products/075l-vino-pfefferer-pink-rz-sh","2199","False","","PFEFFERER"
"402272","Вино La Piuma Montepulciano dAbruzzo красное полусухое, 3л","https://online.metro-cc.ru/products/la-piuma-montepulciano-dabruzzo-krasnoe-suhoe-075-l-5816","2199","False","","LA PIUMA"
"649836","Виски Aber Falls 0.7л","https://online.metro-cc.ru/products/aber-falls-07-l","2199","True","2699","ABER FALLS"
"362586","Вино Tenuta Sant'antonio Scaia Corvina красное полусухое, 0.75л","https://online.metro-cc.ru/products/scaia-corvina-krasnoe-psh-075-l","2199","False","","TENUTA SANT'ANTONIO"
"595564036","Водка Koskenkorva 1л","https://online.metro-cc.ru/products/1l-vodka-koskenkorva","2199","False","","KOSKENKORVA"
"604945254","Коньяк Ной Классик 10 лет + бокал в подарочной упаковке, 0.5л","https://online.metro-cc.ru/products/05l-konyak-noy-klassik-10-let-bokal-pu","2199","True","2749","НОЙ"
"180666","Ром Brugal Anejo, 0.7л","https://online.metro-cc.ru/products/brugal-anejo-38-07-l","2199","False","","BRUGAL"
"92804","Вино Villa Antinori Bianco белое сухое, 0.75л","https://online.metro-cc.ru/products/villa-antinori-bianco-beloe-suhoe-12-075-l","2199","False","","VILLA ANTINORI"
"656236","Ром Ron Barcelo Gran Anejo, 0.7л","https://online.metro-cc.ru/products/07-l-barselo-gran-anyeho-dark","2199","False","","BARCELO"
"595693927","Виски Irish Rover 1л","https://online.metro-cc.ru/products/1l-viski-irish-rover","2199","True","2699","IRISH ROVER"
"135310","Вино Tenuta Sant'antonio Scaia Chardonnay белое полусухое, 0.75л","https://online.metro-cc.ru/products/tenuta-sant-antonio-scaia-bianca-garganega-chardonnay","2199","False","","TENUTA SANT'ANTONIO"
